# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 9052   7.38371581E-06   5.44150054E-03   2.77661696E-03   9.64840254E-03   1.49381709E-01   1.04458757E-01
BEEF                 9053   7.29782576E-06   5.42041341E-03   2.78845447E-03   9.64840254E-03   1.48468383E-01   1.05294297E-01
BEEF                 9054   7.36763021E-06   5.64568175E-03   2.77201875E-03   9.64840254E-03   1.45306860E-01   1.05063013E-01
BEEF                 9055   7.33791822E-06   5.87728739E-03   2.75662774E-03   9.64840254E-03   1.41322685E-01   1.04405823E-01
BEEF                 9056   7.38194625E-06   6.01786946E-03   2.73218415E-03   9.64840254E-03   1.36083781E-01   1.02898641E-01
BEEF                 9057   7.34351931E-06   6.11271037E-03   2.70809915E-03   9.64840254E-03   1.30602855E-01   1.00977731E-01
BEEF                 9058   7.38772977E-06   6.09291217E-03   2.68591929E-03   9.64840254E-03   1.27025496E-01   9.80984794E-02
BEEF                 9059   7.38631231E-06   5.94248456E-03   2.66009995E-03   9.64840254E-03   1.22582236E-01   9.44998212E-02
BEEF                 9060   7.30975850E-06   5.73594513E-03   2.64215958E-03   9.64840254E-03   1.18294933E-01   9.10478365E-02
BEEF                 9061   7.37622801E-06   5.68549136E-03   2.61786300E-03   9.64840254E-03   1.14547181E-01   8.78341620E-02
BEEF                 9062   7.26552561E-06   5.77474209E-03   2.58854215E-03   9.64840254E-03   1.11412844E-01   8.54898112E-02
BEEF                 9063   7.28233042E-06   5.84768465E-03   2.56469309E-03   9.64840254E-03   1.09135285E-01   8.46488457E-02
BEEF                 9064   7.17933830E-06   5.86006505E-03   2.53785090E-03   9.64840254E-03   1.11322467E-01   8.47142930E-02
BEEF                 9065   7.13063667E-06   5.78746253E-03   2.50897511E-03   9.64840254E-03   1.19554173E-01   8.64888009E-02
BEEF                 9066   7.13610119E-06   5.61839502E-03   2.47398886E-03   9.64840254E-03   1.29135717E-01   8.91260711E-02
BEEF                 9067   7.05653774E-06   5.46665691E-03   2.45195531E-03   9.64840254E-03   1.40204776E-01   9.34161331E-02
BEEF                 9068   7.06081341E-06   5.34090726E-03   2.44756589E-03   9.64840254E-03   1.50956797E-01   9.84541577E-02
BEEF                 9069   7.16746758E-06   5.22151446E-03   2.46740995E-03   9.64840254E-03   1.61733136E-01   1.04359802E-01
BEEF                 9070   7.19756816E-06   5.07573675E-03   2.49725206E-03   9.64840254E-03   1.71501414E-01   1.10594559E-01
BEEF                 9071   7.21430242E-06   5.05306889E-03   2.51903350E-03   9.64840254E-03   1.79597007E-01   1.16388029E-01
BEEF                 9072   7.33521793E-06   5.02235372E-03   2.52312074E-03   9.64840254E-03   1.86583597E-01   1.21060432E-01
BEEF                 9073   7.44131278E-06   4.91751917E-03   2.51330892E-03   9.64840254E-03   1.91504173E-01   1.24249831E-01
BEEF                 9074   7.47508443E-06   4.79549267E-03   2.48858578E-03   9.64840254E-03   1.94687480E-01   1.25206763E-01
BEEF                 9075   7.44494178E-06   4.69003238E-03   2.45731557E-03   9.64840254E-03   1.93622234E-01   1.23147469E-01
BEEF                 9076   7.46059506E-06   4.69105669E-03   2.42864293E-03   9.64840254E-03   1.87883777E-01   1.18550238E-01
BEEF                 9077   7.43900005E-06   4.69088176E-03   2.42024977E-03   9.64840254E-03   1.80903015E-01   1.14815863E-01
BEEF                 9078   7.49646180E-06   4.69386315E-03   2.43402954E-03   9.64840254E-03   1.73139118E-01   1.12542729E-01
BEEF                 9079   7.54176783E-06   4.71361194E-03   2.45597769E-03   9.64840254E-03   1.63460514E-01   1.11501847E-01
BEEF                 9080   7.52047579E-06   4.79333836E-03   2.48549716E-03   9.64840254E-03   1.56454167E-01   1.12633240E-01
BEEF                 9081   7.54299570E-06   4.89750303E-03   2.50146373E-03   9.64840254E-03   1.62530179E-01   1.14156825E-01
BEEF                 9082   7.64361682E-06   4.91828905E-03   2.50164856E-03   9.64840254E-03   1.64909922E-01   1.14826077E-01
BEEF                 9083   7.68477089E-06   4.91043364E-03   2.50620942E-03   9.64840254E-03   1.65203435E-01   1.15677818E-01
BEEF                 9084   7.75012479E-06   4.89751226E-03   2.49970895E-03   9.64840254E-03   1.63195451E-01   1.15978612E-01
BEEF                 9085   7.80128410E-06   4.95657823E-03   2.47635480E-03   9.64840254E-03   1.60944060E-01   1.15544535E-01
BEEF                 9086   7.81899958E-06   4.94606165E-03   2.43641618E-03   9.64840254E-03   1.64232690E-01   1.14689514E-01
BEEF                 9087   7.82195909E-06   4.80189897E-03   2.39237542E-03   9.64840254E-03   1.67643750E-01   1.13969016E-01
BEEF                 9088   7.82889018E-06   4.58164525E-03   2.36710585E-03   9.64840254E-03   1.69070782E-01   1.13395615E-01
BEEF                 9089   7.83216709E-06   4.57337711E-03   2.36884738E-03   9.64840254E-03   1.68903320E-01   1.13048515E-01
BEEF                 9090   7.80087400E-06   4.75455428E-03   2.38722265E-03   9.64840254E-03   1.67001027E-01   1.12374265E-01
BEEF                 9091   7.78301163E-06   5.04838878E-03   2.43969708E-03   9.64840254E-03   1.66123443E-01   1.12802727E-01
BEEF                 9092   7.77844535E-06   5.39023129E-03   2.51475149E-03   9.64840254E-03   1.64920374E-01   1.13869093E-01
BEEF                 9093   7.81109515E-06   5.69955520E-03   2.58124781E-03   9.64840254E-03   1.63066777E-01   1.15149925E-01
BEEF                 9094   7.78919667E-06   5.96452539E-03   2.65060692E-03   9.64840254E-03   1.62239533E-01   1.17426696E-01
BEEF                 9095   7.78989741E-06   6.16588796E-03   2.70440202E-03   9.64840254E-03   1.65288905E-01   1.19688097E-01
BEEF                 9096   7.79882605E-06   6.28370719E-03   2.73921258E-03   9.64840254E-03   1.69066131E-01   1.21239467E-01
BEEF                 9097   7.85700786E-06   6.23798788E-03   2.73956238E-03   9.64840254E-03   1.72674997E-01   1.22315130E-01
BEEF                 9098   7.79344470E-06   6.07793255E-03   2.71218945E-03   9.64840254E-03   1.74753006E-01   1.22510721E-01
BEEF                 9099   7.81420847E-06   5.83393178E-03   2.64449291E-03   9.64840254E-03   1.72345050E-01   1.20213399E-01
BEEF                 9100   7.81782932E-06   5.56388462E-03   2.57566792E-03   9.64840254E-03   1.70539771E-01   1.18294722E-01
BEEF                 9101   7.80170019E-06   5.24921976E-03   2.48888397E-03   9.64840254E-03   1.66127400E-01   1.15476791E-01
BEEF                 9102   7.72032846E-06   4.94967688E-03   2.41710548E-03   9.64840254E-03   1.59952905E-01   1.12184441E-01
BEEF                 9103   7.69398909E-06   4.70383756E-03   2.36579658E-03   9.64840254E-03   1.55118548E-01   1.09075289E-01
BEEF                 9104   7.70672589E-06   4.55718914E-03   2.33700617E-03   9.64840254E-03   1.52323978E-01   1.06294049E-01
BEEF                 9105   7.55853626E-06   4.42215133E-03   2.31569192E-03   9.64840254E-03   1.48865153E-01   1.03375981E-01
BEEF                 9106   7.52681788E-06   4.32904542E-03   2.30791073E-03   9.64840254E-03   1.45807041E-01   1.00808035E-01
BEEF                 9107   7.44141293E-06   4.22389604E-03   2.29716690E-03   9.64840254E-03   1.41164578E-01   9.76235362E-02
BEEF                 9108   7.37875458E-06   4.12828578E-03   2.28489411E-03   9.64840254E-03   1.35979748E-01   9.45773253E-02
BEEF                 9109   7.35110144E-06   4.23350440E-03   2.28253724E-03   9.64840254E-03   1.30200404E-01   9.17357852E-02
BEEF                 9110   7.22959984E-06   4.43737042E-03   2.28307842E-03   9.64840254E-03   1.23703607E-01   8.89930343E-02
BEEF                 9111   7.15713258E-06   4.61173395E-03   2.27046073E-03   9.64840254E-03   1.15562564E-01   8.58279102E-02
BEEF                 9112   7.10337780E-06   4.79857663E-03   2.28235205E-03   9.64840254E-03   1.08436278E-01   8.38039244E-02
BEEF                 9113   7.08406699E-06   4.87648255E-03   2.28004776E-03   9.64840254E-03   1.07743614E-01   8.25109619E-02
BEEF                 9114   7.13528024E-06   4.85210658E-03   2.27369377E-03   9.64840254E-03   1.08324469E-01   8.20677632E-02
BEEF                 9115   7.09482423E-06   4.74437795E-03   2.27014689E-03   9.64840254E-03   1.08657316E-01   8.26750129E-02
BEEF                 9116   7.02182052E-06   4.58757813E-03   2.25938949E-03   9.64840254E-03   1.14164559E-01   8.38677577E-02
BEEF                 9117   7.14182778E-06   4.42548660E-03   2.24650785E-03   9.64840254E-03   1.23657543E-01   8.58466832E-02
BEEF                 9118   7.07889730E-06   4.26431107E-03   2.24945670E-03   9.64840254E-03   1.35064115E-01   8.96217983E-02
BEEF                 9119   7.07997200E-06   4.28626829E-03   2.25608922E-03   9.64840254E-03   1.45288994E-01   9.39318433E-02
BEEF                 9120   7.11863293E-06   4.31723885E-03   2.25836511E-03   9.64840254E-03   1.52504035E-01   9.72997415E-02
BEEF                 9121   7.07480768E-06   4.33765569E-03   2.25655939E-03   9.64840254E-03   1.57113354E-01   9.97050423E-02
BEEF                 9122   7.07321637E-06   4.34972295E-03   2.24383251E-03   9.64840254E-03   1.58300686E-01   1.00302314E-01
BEEF                 9123   7.02621464E-06   4.35021571E-03   2.21570294E-03   9.64840254E-03   1.56413612E-01   9.86476089E-02
BEEF                 9124   7.04875500E-06   4.35310190E-03   2.18965039E-03   9.64840254E-03   1.51741897E-01   9.53919363E-02
BEEF                 9125   7.03627666E-06   4.39350583E-03   2.17646437E-03   9.64840254E-03   1.47310199E-01   9.23751036E-02
BEEF                 9126   7.05190237E-06   4.44966598E-03   2.16515767E-03   9.64840254E-03   1.37056702E-01   8.79853369E-02
BEEF                 9127   7.04699869E-06   4.49512783E-03   2.14642017E-03   9.64840254E-03   1.26762499E-01   8.41766801E-02
BEEF                 9128   6.99291028E-06   4.52412321E-03   2.13220022E-03   9.64840254E-03   1.17015633E-01   8.09723870E-02
BEEF                 9129   7.03626519E-06   4.59802679E-03   2.14735187E-03   9.64840254E-03   1.08728189E-01   7.87276136E-02
BEEF                 9130   7.01306161E-06   4.72473117E-03   2.19850521E-03   9.64840254E-03   1.04349138E-01   7.83725647E-02
BEEF                 9131   7.04562673E-06   4.86360321E-03   2.27909461E-03   9.64840254E-03   1.03974093E-01   8.04676545E-02
BEEF                 9132   7.16807293E-06   5.00265192E-03   2.38258139E-03   9.64840254E-03   1.06952477E-01   8.46938296E-02
BEEF                 9133   7.22212868E-06   5.15078833E-03   2.51153819E-03   9.64840254E-03   1.12630159E-01   9.04006813E-02
BEEF                 9134   7.30684951E-06   5.40622985E-03   2.64527451E-03   9.64840254E-03   1.19497600E-01   9.62233112E-02
BEEF                 9135   7.35649314E-06   5.66672659E-03   2.76606346E-03   9.64840254E-03   1.25465760E-01   1.00651720E-01
BEEF                 9136   7.46514697E-06   5.87210301E-03   2.85080078E-03   9.64840254E-03   1.29390001E-01   1.02697522E-01
BEEF                 9137   7.47178976E-06   6.03769278E-03   2.90963416E-03   9.64840254E-03   1.32612961E-01   1.03094261E-01
BEEF                 9138   7.46132648E-06   6.11878800E-03   2.92990227E-03   9.64840254E-03   1.34714017E-01   1.02243084E-01
BEEF                 9139   7.47206536E-06   6.11258982E-03   2.91502571E-03   9.64840254E-03   1.36859647E-01   1.01338644E-01
BEEF                 9140   7.42538237E-06   6.05723032E-03   2.88302320E-03   9.64840254E-03   1.39746362E-01   1.01495524E-01
BEEF                 9141   7.43454438E-06   5.99020457E-03   2.85015673E-03   9.64840254E-03   1.41372355E-01   1.02331827E-01
BEEF                 9142   7.48995194E-06   5.92478588E-03   2.82675959E-03   9.64840254E-03   1.44505315E-01   1.04769025E-01
BEEF                 9143   7.65728040E-06   6.14020922E-03   2.84237840E-03   9.64840254E-03   1.50426816E-01   1.09340388E-01
BEEF                 9144   7.78535169E-06   6.39238642E-03   2.89020612E-03   9.64840254E-03   1.59606918E-01   1.16216792E-01
BEEF                 9145   8.07863082E-06   6.62427352E-03   2.97253916E-03   9.64840254E-03   1.74392729E-01   1.27190143E-01
BEEF                 9146   8.31134571E-06   6.76966705E-03   3.06709679E-03   9.64840254E-03   1.94749698E-01   1.42268389E-01
BEEF                 9147   8.67996097E-06   6.84638873E-03   3.17750490E-03   9.64840254E-03   2.17443285E-01   1.59780187E-01
BEEF                 9148   8.84120628E-06   6.74135147E-03   3.24935205E-03   9.64840254E-03   2.36088514E-01   1.71694003E-01
BEEF                 9149   8.90759235E-06   6.45526685E-03   3.25125305E-03   9.64840254E-03   2.42556406E-01   1.74392731E-01
BEEF                 9150   8.71824331E-06   6.06155168E-03   3.18099596E-03   9.64840254E-03   2.31451463E-01   1.64449441E-01
BEEF                 9151   8.50737364E-06   5.95445708E-03   3.09449948E-03   9.64840254E-03   2.16943820E-01   1.51974055E-01
BEEF                 9152   8.27240592E-06   5.83970973E-03   2.98202027E-03   9.64840254E-03   1.97650274E-01   1.36936162E-01
BEEF                 9153   8.01597675E-06   5.77325823E-03   2.87687094E-03   9.64840254E-03   1.82847380E-01   1.25813020E-01
BEEF                 9154   7.88695806E-06   5.80470341E-03   2.81443059E-03   9.64840254E-03   1.73999390E-01   1.19547728E-01
BEEF                 9155   7.81728879E-06   5.86614240E-03   2.76576711E-03   9.64840254E-03   1.65690075E-01   1.14709965E-01
BEEF                 9156   7.69960081E-06   5.95076038E-03   2.73553560E-03   9.64840254E-03   1.57819660E-01   1.10933735E-01
BEEF                 9157   7.61203983E-06   6.05320357E-03   2.72757101E-03   9.64840254E-03   1.49780433E-01   1.07890137E-01
BEEF                 9158   7.56644835E-06   6.14435298E-03   2.73168422E-03   9.64840254E-03   1.47580911E-01   1.06392855E-01
BEEF                 9159   7.60421571E-06   6.19469116E-03   2.72765824E-03   9.64840254E-03   1.49313844E-01   1.07823228E-01
BEEF                 9160   7.58569107E-06   6.20731894E-03   2.71483347E-03   9.64840254E-03   1.55685910E-01   1.13077126E-01
BEEF                 9161   7.55625084E-06   6.09249222E-03   2.66113651E-03   9.64840254E-03   1.63728506E-01   1.19030650E-01
BEEF                 9162   7.52496863E-06   5.82418310E-03   2.54737001E-03   9.64840254E-03   1.63369331E-01   1.19014153E-01
BEEF                 9163   7.52681220E-06   5.42951494E-03   2.39824190E-03   9.64840254E-03   1.51845307E-01   1.11180886E-01
BEEF                 9164   7.46933776E-06   5.05092591E-03   2.27471843E-03   9.64840254E-03   1.41591208E-01   1.03452484E-01
BEEF                 9165   7.34895513E-06   4.66887992E-03   2.18312099E-03   9.64840254E-03   1.32322817E-01   9.60946635E-02
BEEF                 9166   7.28021167E-06   4.34162783E-03   2.14080258E-03   9.64840254E-03   1.25969554E-01   9.06472148E-02
BEEF                 9167   7.23022184E-06   4.37871602E-03   2.17601536E-03   9.64840254E-03   1.21871916E-01   8.77815797E-02
BEEF                 9168   7.20656446E-06   5.00735655E-03   2.28647920E-03   9.64840254E-03   1.20315687E-01   8.70771329E-02
BEEF                 9169   7.18535366E-06   5.80251182E-03   2.45234745E-03   9.64840254E-03   1.21847025E-01   8.85530071E-02
BEEF                 9170   7.26519984E-06   6.53585970E-03   2.62407373E-03   9.64840254E-03   1.25599008E-01   9.12478460E-02
BEEF                 9171   7.27501005E-06   6.94989648E-03   2.75852690E-03   9.64840254E-03   1.30966206E-01   9.46052503E-02
BEEF                 9172   7.29676668E-06   6.88133875E-03   2.80726947E-03   9.64840254E-03   1.34871485E-01   9.67063139E-02
BEEF                 9173   7.33633567E-06   6.43674033E-03   2.78473793E-03   9.64840254E-03   1.35996249E-01   9.69078865E-02
BEEF                 9174   7.32786459E-06   5.75088678E-03   2.69839639E-03   9.64840254E-03   1.35615404E-01   9.55273453E-02
BEEF                 9175   7.24813446E-06   5.04285858E-03   2.57601924E-03   9.64840254E-03   1.32503735E-01   9.23027156E-02
BEEF                 9176   7.14637868E-06   4.72177720E-03   2.43827347E-03   9.64840254E-03   1.27671621E-01   8.79713187E-02
BEEF                 9177   7.17295158E-06   4.62380554E-03   2.31476177E-03   9.64840254E-03   1.22492572E-01   8.37586371E-02
BEEF                 9178   7.08821767E-06   4.51885076E-03   2.21674911E-03   9.64840254E-03   1.19426446E-01   8.14036727E-02
BEEF                 9179   7.07541586E-06   4.37787997E-03   2.12688094E-03   9.64840254E-03   1.15803104E-01   7.97479925E-02
BEEF                 9180   7.03344922E-06   4.20659443E-03   2.05054005E-03   9.64840254E-03   1.11869035E-01   7.89690980E-02
BEEF                 9181   7.08123319E-06   4.05534806E-03   2.01004357E-03   9.64840254E-03   1.08698165E-01   7.93008467E-02
BEEF                 9182   7.07913179E-06   3.92271369E-03   2.00536138E-03   9.64840254E-03   1.04923472E-01   8.02013563E-02
BEEF                 9183   7.11753560E-06   4.03118004E-03   2.04960910E-03   9.64840254E-03   1.01550410E-01   8.13042439E-02
BEEF                 9184   7.10833881E-06   4.51555458E-03   2.13842413E-03   9.64840254E-03   1.04169992E-01   8.31640946E-02
BEEF                 9185   7.16823380E-06   5.12401036E-03   2.25888575E-03   9.64840254E-03   1.03638909E-01   8.40270230E-02
BEEF                 9186   7.13261824E-06   5.80797089E-03   2.41191263E-03   9.64840254E-03   1.03679271E-01   8.55021237E-02
BEEF                 9187   7.24259667E-06   6.59557407E-03   2.61120430E-03   9.64840254E-03   1.06917326E-01   8.97798274E-02
BEEF                 9188   7.31311401E-06   7.31458786E-03   2.80105262E-03   9.64840254E-03   1.09906347E-01   9.45458993E-02
BEEF                 9189   7.42244000E-06   7.95159767E-03   2.98344638E-03   9.64840254E-03   1.18196040E-01   1.00347364E-01
BEEF                 9190   7.48418776E-06   8.42966377E-03   3.13367793E-03   9.64840254E-03   1.27326124E-01   1.05545005E-01
BEEF                 9191   7.62574851E-06   8.65234316E-03   3.23744918E-03   9.64840254E-03   1.34197065E-01   1.09735368E-01
BEEF                 9192   7.73665420E-06   8.72224360E-03   3.31317371E-03   9.64840254E-03   1.40367843E-01   1.13895930E-01
BEEF                 9193   7.75698913E-06   8.48614479E-03   3.29992879E-03   9.64840254E-03   1.38741052E-01   1.13762091E-01
BEEF                 9194   7.72469306E-06   7.98380334E-03   3.22223813E-03   9.64840254E-03   1.33700828E-01   1.11422297E-01
BEEF                 9195   7.68691558E-06   7.37894732E-03   3.12402281E-03   9.64840254E-03   1.30012629E-01   1.09198618E-01
BEEF                 9196   7.60769429E-06   6.78019431E-03   3.01757203E-03   9.64840254E-03   1.26502100E-01   1.07354184E-01
BEEF                 9197   7.45763150E-06   6.22006473E-03   2.88328654E-03   9.64840254E-03   1.27846155E-01   1.05191695E-01
BEEF                 9198   7.43390397E-06   5.98561040E-03   2.72054917E-03   9.64840254E-03   1.26724219E-01   1.01242753E-01
BEEF                 9199   7.41078495E-06   5.71895193E-03   2.56503973E-03   9.64840254E-03   1.26185866E-01   9.80828394E-02
BEEF                 9200   7.23381971E-06   5.46442424E-03   2.43666061E-03   9.64840254E-03   1.25546000E-01   9.61162082E-02
BEEF                 9201   7.23635044E-06   5.23752903E-03   2.35109326E-03   9.64840254E-03   1.25226631E-01   9.58338698E-02
BEEF                 9202   7.11159834E-06   5.02767912E-03   2.29293386E-03   9.64840254E-03   1.25015042E-01   9.56983171E-02
BEEF                 9203   7.15716590E-06   4.84018841E-03   2.27575043E-03   9.64840254E-03   1.28264725E-01   9.60839438E-02
BEEF                 9204   7.20682842E-06   4.72663402E-03   2.29366548E-03   9.64840254E-03   1.30503648E-01   9.64916953E-02
BEEF                 9205   7.21578764E-06   4.75524428E-03   2.35697808E-03   9.64840254E-03   1.32198453E-01   9.79240563E-02
BEEF                 9206   7.28968879E-06   4.96662852E-03   2.45479626E-03   9.64840254E-03   1.34209813E-01   1.00245778E-01
BEEF                 9207   7.36355006E-06   5.35675665E-03   2.56446594E-03   9.64840254E-03   1.37802736E-01   1.02476798E-01
BEEF                 9208   7.44976452E-06   5.76587336E-03   2.66650817E-03   9.64840254E-03   1.41249728E-01   1.03681225E-01
BEEF                 9209   7.44486531E-06   6.04818148E-03   2.73188444E-03   9.64840254E-03   1.41619626E-01   1.02933393E-01
BEEF                 9210   7.45348171E-06   6.17715483E-03   2.73813085E-03   9.64840254E-03   1.37903945E-01   9.98304604E-02
BEEF                 9211   7.46917893E-06   6.02800437E-03   2.69702794E-03   9.64840254E-03   1.32765053E-01   9.59247957E-02
BEEF                 9212   7.41793265E-06   5.66494339E-03   2.63853926E-03   9.64840254E-03   1.28433726E-01   9.32128881E-02
BEEF                 9213   7.39257457E-06   5.14213442E-03   2.55553005E-03   9.64840254E-03   1.25355961E-01   9.14432796E-02
BEEF                 9214   7.34728206E-06   4.89205857E-03   2.48891502E-03   9.64840254E-03   1.24121789E-01   9.14729252E-02
BEEF                 9215   7.33508037E-06   4.86660930E-03   2.44921651E-03   9.64840254E-03   1.24470236E-01   9.30739662E-02
BEEF                 9216   7.23014142E-06   4.90468727E-03   2.42384331E-03   9.64840254E-03   1.24188305E-01   9.44895522E-02
BEEF                 9217   7.30172735E-06   4.97827286E-03   2.41861178E-03   9.64840254E-03   1.23070239E-01   9.54961665E-02
BEEF                 9218   7.30357202E-06   5.04316292E-03   2.42795324E-03   9.64840254E-03   1.19504828E-01   9.48659022E-02
BEEF                 9219   7.21207871E-06   5.11129837E-03   2.45293268E-03   9.64840254E-03   1.15416671E-01   9.35064867E-02
BEEF                 9220   7.15707879E-06   5.17617681E-03   2.48643550E-03   9.64840254E-03   1.14236000E-01   9.15318939E-02
BEEF                 9221   7.24522488E-06   5.21941454E-03   2.51896682E-03   9.64840254E-03   1.12360006E-01   8.90543806E-02
BEEF                 9222   7.27064520E-06   5.24244613E-03   2.56217718E-03   9.64840254E-03   1.12452697E-01   8.75812069E-02
BEEF                 9223   7.27644899E-06   5.22682094E-03   2.61094208E-03   9.64840254E-03   1.13741550E-01   8.73383496E-02
BEEF                 9224   7.22460500E-06   5.48526672E-03   2.64652698E-03   9.64840254E-03   1.14768074E-01   8.73067047E-02
BEEF                 9225   7.21169731E-06   5.64406968E-03   2.66755225E-03   9.64840254E-03   1.16065238E-01   8.74569857E-02
BEEF                 9226   7.23448810E-06   5.66401774E-03   2.66111645E-03   9.64840254E-03   1.16249103E-01   8.70043301E-02
BEEF                 9227   7.19175533E-06   5.49989515E-03   2.61413081E-03   9.64840254E-03   1.16111532E-01   8.61692414E-02
BEEF                 9228   7.16635285E-06   5.21527360E-03   2.52853516E-03   9.64840254E-03   1.15974605E-01   8.50783237E-02
BEEF                 9229   7.02311745E-06   4.91965778E-03   2.42033076E-03   9.64840254E-03   1.16014384E-01   8.40696398E-02
BEEF                 9230   7.02363542E-06   4.64422503E-03   2.30211750E-03   9.64840254E-03   1.18583992E-01   8.44568136E-02
BEEF                 9231   7.06719668E-06   4.39932877E-03   2.19828696E-03   9.64840254E-03   1.24285870E-01   8.73283906E-02
BEEF                 9232   7.06402731E-06   4.14744984E-03   2.11094262E-03   9.64840254E-03   1.30888149E-01   9.17536407E-02
BEEF                 9233   7.08631226E-06   3.92397908E-03   2.04960951E-03   9.64840254E-03   1.37180416E-01   9.57161999E-02
BEEF                 9234   7.11697745E-06   3.78024646E-03   2.02703675E-03   9.64840254E-03   1.42712528E-01   9.95503791E-02
BEEF                 9235   7.13111580E-06   3.79670274E-03   2.03644065E-03   9.64840254E-03   1.44452118E-01   1.00935911E-01
BEEF                 9236   7.13586116E-06   3.95566508E-03   2.08019101E-03   9.64840254E-03   1.45798230E-01   1.01437501E-01
BEEF                 9237   7.17136012E-06   4.10058700E-03   2.13634010E-03   9.64840254E-03   1.43235526E-01   9.92473140E-02
BEEF                 9238   7.10423135E-06   4.24182693E-03   2.21034123E-03   9.64840254E-03   1.39753659E-01   9.68762897E-02
BEEF                 9239   7.17742172E-06   4.39043034E-03   2.30163074E-03   9.64840254E-03   1.35361854E-01   9.53060571E-02
BEEF                 9240   7.13698656E-06   4.68527479E-03   2.40496902E-03   9.64840254E-03   1.31616722E-01   9.45481742E-02
BEEF                 9241   7.17305624E-06   5.00946047E-03   2.51220087E-03   9.64840254E-03   1.27070477E-01   9.38195269E-02
BEEF                 9242   7.16923729E-06   5.33724512E-03   2.61328541E-03   9.64840254E-03   1.23269853E-01   9.36467696E-02
BEEF                 9243   7.24476441E-06   5.60969368E-03   2.69388084E-03   9.64840254E-03   1.21188889E-01   9.33325519E-02
BEEF                 9244   7.25453207E-06   5.80980581E-03   2.75467607E-03   9.64840254E-03   1.20541334E-01   9.27708937E-02
BEEF                 9245   7.26263102E-06   5.94599913E-03   2.78587359E-03   9.64840254E-03   1.19098539E-01   9.16540395E-02
BEEF                 9246   7.23737473E-06   5.92127108E-03   2.77495183E-03   9.64840254E-03   1.16470290E-01   8.97226549E-02
BEEF                 9247   7.26573713E-06   5.80795551E-03   2.74512140E-03   9.64840254E-03   1.13716284E-01   8.80789160E-02
BEEF                 9248   7.21405667E-06   5.61235363E-03   2.69324790E-03   9.64840254E-03   1.12078594E-01   8.72157493E-02
BEEF                 9249   7.22387076E-06   5.38374013E-03   2.63588976E-03   9.64840254E-03   1.12734317E-01   8.77141621E-02
BEEF                 9250   7.24945151E-06   5.14260688E-03   2.56374606E-03   9.64840254E-03   1.14219558E-01   8.80878480E-02
BEEF                 9251   7.25162522E-06   4.90583081E-03   2.48650714E-03   9.64840254E-03   1.16762552E-01   8.84851692E-02
BEEF                 9252   7.19866352E-06   5.00295234E-03   2.43376659E-03   9.64840254E-03   1.21269756E-01   8.97550889E-02
BEEF                 9253   7.21297826E-06   5.18557604E-03   2.41818913E-03   9.64840254E-03   1.26012915E-01   9.15441273E-02
BEEF                 9254   7.23109932E-06   5.39342814E-03   2.43083197E-03   9.64840254E-03   1.29296340E-01   9.31583332E-02
BEEF                 9255   7.26609520E-06   5.59742899E-03   2.48465640E-03   9.64840254E-03   1.35323732E-01   9.65575796E-02
BEEF                 9256   7.39241033E-06   5.72415257E-03   2.54848013E-03   9.64840254E-03   1.41189925E-01   1.00066353E-01
BEEF                 9257   7.44520293E-06   5.78731105E-03   2.61809699E-03   9.64840254E-03   1.48272349E-01   1.04069117E-01
BEEF                 9258   7.51432372E-06   5.79737982E-03   2.68566359E-03   9.64840254E-03   1.55167832E-01   1.07907625E-01
BEEF                 9259   7.63972778E-06   5.78851086E-03   2.76060479E-03   9.64840254E-03   1.61751686E-01   1.11640016E-01
BEEF                 9260   7.66832164E-06   5.74711935E-03   2.82871485E-03   9.64840254E-03   1.68694958E-01   1.15198684E-01
BEEF                 9261   7.79342787E-06   5.72874788E-03   2.90591148E-03   9.64840254E-03   1.74466595E-01   1.18433022E-01
BEEF                 9262   7.87788674E-06   5.72739719E-03   2.96910072E-03   9.64840254E-03   1.76287678E-01   1.19924967E-01
BEEF                 9263   7.80162041E-06   5.82555971E-03   3.00669427E-03   9.64840254E-03   1.74284845E-01   1.19995390E-01
BEEF                 9264   7.74180590E-06   5.92855477E-03   3.02384701E-03   9.64840254E-03   1.68904732E-01   1.18756514E-01
BEEF                 9265   7.76196224E-06   5.96835636E-03   3.02458172E-03   9.64840254E-03   1.62958968E-01   1.17038980E-01
BEEF                 9266   7.60368309E-06   5.87742968E-03   2.98626005E-03   9.64840254E-03   1.53410406E-01   1.13065146E-01
BEEF                 9267   7.56078587E-06   5.77319878E-03   2.94316802E-03   9.64840254E-03   1.44239850E-01   1.09157441E-01
